,San Andreas (Carrizo) rev,San Andreas (Cholame) rev,San Andreas (Mojave S),San Andreas (Coachella) rev,San Jacinto (Anza) rev,Garlock (West),0
4954,1,1,1,0,0,0,1
4955,0,0,1,1,0,1,1
4956,1,1,1,0,1,0,0
4957,0,0,1,1,0,1,1
4958,1,1,1,1,1,1,0
4959,1,1,0,1,1,0,0
4960,1,1,1,1,0,0,0
4961,0,0,1,1,0,0,1
4962,0,0,0,0,1,0,0
4963,1,1,1,0,1,0,0
4964,1,1,1,1,0,0,0
4965,1,1,0,0,0,1,0
4966,0,0,0,0,1,0,1
4967,0,0,0,0,0,1,0
4968,0,0,0,0,0,0,1
4969,1,1,1,0,0,1,0
4970,0,0,1,1,0,1,1
4971,0,0,0,0,0,0,0
4972,1,1,0,0,1,0,0
4973,1,1,1,0,0,1,0
4974,1,1,1,1,1,0,0
4975,1,1,1,0,0,0,0
4976,1,1,0,0,0,0,0
4977,1,1,1,0,0,0,0
4978,1,1,1,0,1,0,1
4979,0,0,0,0,1,0,0
4980,1,1,1,0,0,0,1
4981,1,1,1,0,0,0,1
4982,1,1,0,0,1,0,1
4983,0,1,0,0,1,0,1
4984,1,0,1,0,0,0,1
4985,0,0,1,0,1,0,1
4986,1,1,1,0,0,0,1
4987,0,0,0,0,1,0,0
4988,1,1,0,0,1,0,1
4989,2,1,0,0,0,0,0
4990,0,0,0,0,0,0,1
4991,1,1,1,0,0,0,0
4992,1,1,0,1,0,0,0
4993,1,0,1,0,0,0,1
4994,1,1,0,0,0,0,1
4995,1,0,1,1,0,0,0
4996,0,0,1,0,1,0,1
4997,0,0,0,1,0,0,0
4998,1,1,0,0,0,1,0
4999,0,0,1,0,0,1,1
5000,1,1,1,0,0,1,0
5001,1,1,1,1,0,0,0
5002,2,1,0,0,0,0,1
5003,0,0,1,0,0,0,1
5004,0,0,0,1,0,0,0
5005,0,0,0,0,0,0,1
5006,1,1,0,1,0,0,0
5007,0,0,1,0,0,0,1
5008,1,1,0,0,0,0,1
5009,0,0,0,0,0,0,0
5010,0,0,0,1,0,0,1
5011,1,1,1,0,1,0,1
5012,1,1,0,0,0,0,0
5013,1,1,1,1,0,0,0
5014,1,1,1,1,1,0,0
5015,1,1,1,1,1,0,0
5016,0,1,1,0,0,0,1
5017,1,1,1,0,1,1,1
5018,1,1,1,0,1,1,0
5019,1,1,1,0,0,0,0
5020,0,0,1,1,1,1,0
5021,1,1,1,0,0,0,1
5022,0,0,0,1,1,0,1
5023,0,0,0,1,0,0,0
5024,1,2,1,0,0,0,0
5025,1,0,1,1,1,0,0
5026,1,1,0,1,0,0,0
5027,1,1,0,1,0,0,0
5028,1,1,0,0,0,0,0
5029,0,0,0,1,0,0,1
5030,0,0,1,0,0,0,1
5031,0,0,0,0,0,0,0
5032,1,1,1,0,1,0,0
5033,0,0,0,1,0,1,1
5034,1,1,1,1,0,1,0
5035,1,1,1,0,0,0,0
5036,0,1,0,0,0,0,1
5037,0,0,0,0,0,1,0
5038,1,1,0,1,0,0,1
5039,0,0,0,0,1,0,1
5040,1,1,0,0,0,0,1
5041,0,0,0,0,0,0,1
5042,1,0,1,0,0,1,0
5043,1,1,1,0,0,0,1
5044,0,0,1,1,0,0,1
5045,1,1,0,0,0,0,0
5046,1,1,1,1,0,0,0
5047,0,0,1,0,1,1,1
5048,1,1,1,0,0,1,0
5049,1,1,1,1,0,0,0
5050,0,0,0,0,1,0,0
5051,0,0,1,0,0,0,0
5052,1,1,1,0,0,1,0
5053,1,1,0,0,0,0,1
5054,1,1,1,0,0,1,0
5055,1,1,1,0,0,0,0
5056,0,0,0,1,0,0,0
5057,1,1,0,1,0,1,0
5058,1,1,1,1,1,0,0
5059,1,1,1,0,0,0,1
5060,1,1,1,0,0,0,0
5061,0,0,0,0,0,0,0
5062,1,1,1,0,0,0,0
5063,0,0,1,0,1,0,0
5064,0,0,1,1,0,0,0
5065,1,1,0,0,1,0,1
5066,1,1,1,0,0,0,0
5067,0,0,0,1,0,1,0
5068,1,1,1,0,0,0,0
5069,1,1,0,0,0,0,1
5070,1,1,1,0,0,1,0
5071,1,1,1,1,0,1,0
5072,1,1,1,1,1,0,0
5073,0,0,0,0,0,0,0
5074,0,0,0,0,0,1,1
5075,1,1,1,0,0,0,0
5076,1,1,0,0,0,0,0
5077,0,0,0,0,0,0,1
5078,1,1,1,0,0,0,0
5079,2,1,0,1,0,0,0
5080,1,1,1,0,1,0,1
5081,0,0,1,1,0,1,1
5082,1,0,0,0,0,0,1
5083,1,1,0,0,0,0,1
5084,1,1,0,0,1,1,0
5085,1,1,1,0,1,0,0
5086,1,1,1,1,1,0,0
5087,0,0,1,0,1,0,0
5088,0,0,1,1,0,1,0
5089,1,1,1,0,0,0,0
5090,1,1,0,0,0,1,1
5091,1,0,1,0,0,0,0
5092,0,0,0,0,0,0,0
5093,0,0,1,0,1,1,1
5094,0,0,0,0,0,0,1
5095,0,0,0,0,0,0,1
5096,0,0,0,1,0,0,0
5097,1,1,0,0,0,0,0
5098,1,1,1,1,1,0,0
5099,1,1,1,1,0,0,1
5100,1,0,1,0,1,0,0
5101,1,1,1,1,0,0,0
5102,1,1,0,0,0,1,0
5103,1,1,1,0,0,0,0
5104,0,0,1,1,1,1,0
5105,1,0,0,0,0,0,1
5106,0,0,0,0,0,0,0
5107,1,1,0,0,0,0,1
5108,1,1,0,0,1,0,1
5109,0,0,0,1,0,0,1
5110,1,1,1,0,0,0,1
5111,0,0,1,0,0,0,1
5112,0,0,0,0,0,0,1
5113,1,1,1,1,1,0,0
5114,1,1,1,0,0,1,0
5115,0,0,1,0,0,1,1
5116,1,1,0,1,0,0,0
5117,0,1,0,0,1,0,1
5118,1,1,1,0,0,1,0
5119,1,1,1,0,0,0,1
5120,0,1,1,0,0,0,1
5121,0,0,1,1,1,0,1
5122,1,1,0,0,0,0,1
5123,1,1,1,1,1,1,0
5124,1,1,1,0,0,0,0
5125,1,1,1,0,0,0,0
5126,0,0,0,0,0,0,1
5127,0,0,0,1,0,0,1
5128,0,0,0,0,0,0,1
5129,0,0,1,0,0,0,1
5130,0,0,0,1,1,1,1
5131,1,1,1,0,0,0,0
5132,2,1,0,1,0,0,0
5133,1,0,0,1,0,1,1
5134,1,1,1,0,0,1,0
5135,0,0,1,0,0,0,1
5136,0,0,1,0,0,0,1
5137,0,0,0,0,0,0,1
5138,1,1,0,0,0,0,0
5139,0,0,0,0,0,0,1
5140,1,1,1,0,1,0,1
5141,1,1,1,1,0,0,0
5142,0,1,0,0,1,0,0
5143,1,1,0,0,1,0,0
5144,1,1,1,1,0,0,0
5145,1,1,0,0,0,0,1
5146,1,1,0,0,0,0,1
5147,1,1,0,0,1,0,0
5148,0,0,0,1,0,0,0
5149,0,0,1,0,1,1,0
5150,0,0,0,1,0,1,1
5151,1,1,1,0,0,0,0
5152,1,1,0,0,0,0,0
5153,1,1,0,0,0,0,0
5154,0,0,0,0,1,0,1
5155,1,1,0,1,0,0,0
5156,1,1,0,0,0,0,0
5157,0,0,1,0,0,0,0
5158,0,0,0,1,0,0,1
5159,1,1,1,0,0,0,0
5160,1,1,1,0,1,0,0
5161,2,0,0,1,0,0,1
5162,1,1,1,0,0,0,0
5163,0,0,0,0,0,0,1
5164,1,1,1,0,0,0,0
5165,1,1,1,0,1,0,0
5166,1,1,1,0,0,1,1
5167,1,1,1,0,0,1,0
5168,1,1,1,1,0,1,0
5169,0,0,0,0,1,0,1
5170,1,1,1,0,0,0,0
5171,2,1,0,0,1,1,0
5172,0,0,0,1,0,0,1
5173,0,0,0,0,1,0,1
5174,0,0,1,0,0,0,1
5175,1,1,1,0,0,0,1
5176,0,1,0,0,0,0,0
5177,1,1,1,0,0,0,0
5178,0,0,0,0,0,0,1
5179,1,1,0,0,0,0,0
5180,0,0,0,1,0,0,0
5181,1,1,0,1,0,0,0
5182,1,1,0,0,0,0,1
5183,0,0,0,0,0,0,0
5184,0,1,1,1,0,1,0
5185,1,1,1,0,1,0,0
5186,1,1,1,0,0,1,0
5187,0,0,1,0,0,0,1
5188,0,1,0,1,0,0,0
5189,1,0,0,0,1,0,0
5190,0,0,0,1,0,0,0
5191,1,1,0,0,0,0,0
5192,1,1,1,1,0,1,0
5193,0,0,1,0,0,0,0
5194,0,0,0,0,0,0,1
5195,0,0,0,0,0,0,0
5196,1,1,0,1,1,0,1
5197,1,1,0,0,0,0,1
5198,1,1,0,0,1,0,0
5199,1,1,0,0,0,0,0
5200,1,1,1,1,0,1,0
5201,1,1,0,1,1,0,0
5202,1,1,1,1,1,1,1
5203,0,0,1,0,1,0,0
5204,0,0,1,0,0,0,1
5205,1,1,1,0,0,0,1
5206,1,1,1,0,0,0,0
5207,0,0,0,0,1,0,0
5208,1,1,1,1,0,0,0
5209,1,1,0,1,0,0,1
5210,0,0,1,1,0,0,1
5211,1,1,1,0,0,0,1
5212,0,0,1,0,1,0,1
5213,0,0,0,0,0,0,1
5214,0,0,1,0,0,1,0
5215,1,1,1,0,0,0,0
5216,0,0,0,1,0,0,1
5217,1,0,1,0,1,0,1
5218,0,0,1,0,0,0,0
5219,1,1,0,0,0,0,0
5220,1,1,1,0,0,1,0
5221,0,0,0,0,1,0,1
5222,1,1,0,0,1,0,0
5223,1,1,0,1,0,0,1
5224,0,0,0,0,1,0,1
5225,1,1,1,1,0,0,0
5226,1,0,1,0,1,0,0
5227,1,1,0,1,0,0,0
5228,0,0,1,0,0,0,0
5229,1,1,1,0,0,0,0
5230,1,1,0,1,0,0,0
5231,1,0,1,0,0,0,0
5232,1,2,0,1,0,0,0
5233,1,1,0,0,1,0,1
5234,0,0,0,0,0,1,1
5235,1,1,0,1,0,0,0
5236,1,1,0,1,0,1,0
5237,1,1,0,1,0,0,0
5238,1,1,1,0,0,0,1
5239,1,1,1,0,1,1,0
5240,0,0,0,1,0,0,1
5241,1,1,0,0,0,0,0
5242,1,1,1,0,0,1,0
5243,0,0,1,0,1,1,1
5244,1,1,1,1,0,0,0
5245,0,0,1,0,0,0,0
5246,1,1,1,1,1,0,1
5247,1,1,0,0,0,0,1
5248,0,0,0,1,0,0,0
5249,0,0,0,0,0,0,0
5250,0,0,1,1,1,0,1
5251,0,0,1,1,0,1,1
5252,1,1,1,1,0,1,0
5253,1,1,1,1,0,0,0
5254,1,1,0,1,0,1,0
5255,1,1,0,1,0,0,1
5256,1,1,0,1,0,0,1
5257,1,1,1,0,1,0,0
5258,0,0,1,0,0,0,0
5259,0,0,0,0,0,0,0
5260,1,1,0,1,0,0,0
5261,1,0,1,0,0,0,1
5262,0,0,0,0,0,0,0
5263,1,1,1,0,1,0,0
5264,0,0,0,0,0,0,0
5265,1,1,0,0,1,0,0
5266,1,1,1,1,0,0,0
5267,1,1,1,0,0,1,0
5268,1,1,0,0,1,0,1
5269,0,0,0,0,0,0,1
5270,1,1,1,1,0,1,0
5271,1,1,0,0,0,0,1
5272,0,0,0,1,0,0,1
5273,0,0,0,1,0,0,0
5274,0,0,0,1,0,0,1
5275,0,0,0,0,1,0,0
5276,0,0,0,0,0,0,0
5277,0,0,1,1,0,0,0
5278,1,1,1,0,1,0,1
5279,0,0,0,0,1,0,1
5280,1,1,1,0,0,0,0
5281,0,0,0,1,0,0,1
5282,0,0,0,0,0,0,1
5283,0,0,0,0,0,1,1
5284,1,1,1,0,1,1,1
5285,0,0,0,0,0,0,1
5286,0,0,0,1,0,0,0
5287,1,1,0,0,1,0,0
5288,1,1,0,0,0,0,1
5289,1,1,1,0,0,0,0
5290,0,0,0,0,0,0,1
5291,0,0,0,0,0,0,1
5292,0,0,1,0,0,1,1
5293,0,1,0,1,0,0,0
5294,1,0,1,1,0,0,1
5295,0,0,0,0,0,0,0
5296,1,1,1,0,0,0,0
5297,2,1,1,1,0,0,0
5298,1,1,1,0,1,0,0
5299,0,0,1,0,0,1,1
5300,0,0,1,0,0,0,1
5301,1,1,0,0,0,0,1
5302,1,1,0,0,1,0,0
5303,1,1,0,1,1,0,1
5304,1,1,0,0,0,0,1
5305,1,1,0,0,0,0,1
5306,0,0,0,0,1,1,1
5307,1,1,0,0,1,0,1
5308,1,1,1,1,0,0,0
5309,1,1,1,0,0,0,0
5310,1,1,1,0,1,1,1
5311,1,1,1,0,0,0,0
5312,1,1,0,0,0,0,1
5313,1,1,0,0,1,1,0
5314,0,0,0,1,1,0,1
5315,0,0,0,0,0,0,0
5316,0,0,1,1,0,0,1
5317,1,1,1,0,0,0,0
5318,1,1,1,0,0,0,1
5319,1,1,1,1,1,1,1
5320,0,0,0,0,0,0,0
5321,1,1,1,1,0,0,0
5322,0,0,1,0,0,1,0
5323,0,0,0,1,0,0,1
5324,1,1,1,0,0,0,1
5325,0,0,0,0,0,0,0
5326,1,1,0,1,0,0,0
5327,0,0,0,0,0,0,0
5328,1,1,0,0,1,0,1
5329,1,1,1,1,0,1,0
5330,1,1,0,1,0,0,1
5331,1,1,1,0,0,1,1
5332,0,0,0,0,0,0,1
5333,0,0,0,0,1,0,1
5334,0,0,0,0,0,0,1
5335,0,0,0,0,0,0,1
5336,1,2,1,0,0,0,1
5337,0,1,0,1,0,0,0
5338,0,0,0,0,0,0,0
5339,1,1,1,1,0,0,1
5340,0,0,0,1,0,0,1
5341,1,1,1,1,1,0,0
5342,1,1,1,0,0,0,0
5343,0,0,1,0,0,0,1
5344,1,1,0,1,1,0,0
5345,1,1,1,1,0,0,1
5346,1,1,0,1,1,0,0
5347,1,1,0,0,1,0,1
5348,0,0,0,1,0,0,0
5349,1,1,1,0,0,0,1
5350,1,1,0,0,0,0,1
5351,1,1,1,0,0,0,0
5352,0,0,0,0,0,0,1
5353,0,0,0,1,0,0,1
5354,0,1,0,0,1,1,1
5355,0,0,0,0,0,0,1
5356,1,1,1,0,0,0,0
5357,1,1,0,0,0,1,1
5358,1,1,0,0,0,0,1
5359,1,1,1,1,1,0,0
5360,1,1,0,1,0,1,0
5361,0,0,1,0,0,0,1
5362,1,0,1,0,0,0,1
5363,0,0,0,1,0,0,0
5364,0,0,0,1,0,0,1
5365,1,1,0,0,0,0,0
5366,0,0,0,1,0,0,0
5367,0,0,0,0,0,0,0
5368,1,1,0,0,1,0,1
5369,1,1,1,1,0,0,1
5370,1,1,1,0,0,1,0
5371,1,1,0,0,1,0,0
5372,1,1,1,1,1,0,0
5373,1,1,0,1,1,1,1
5374,1,1,1,0,0,0,0
5375,1,1,0,1,0,0,0
5376,1,1,1,1,0,0,0
5377,1,0,1,0,0,0,0
5378,0,0,1,1,1,1,0
5379,1,1,0,1,0,0,0
5380,1,1,0,0,0,1,0
5381,1,1,0,0,1,0,0
5382,1,1,0,0,0,0,0
5383,1,1,1,0,1,1,0
5384,0,0,0,0,1,0,1
5385,0,0,0,1,0,0,0
5386,0,0,1,0,0,1,0
5387,1,1,1,0,0,0,0
5388,0,0,0,0,0,0,1
5389,1,1,1,0,0,0,0
5390,1,1,1,0,1,0,0
5391,1,1,0,0,1,0,0
5392,0,0,1,0,0,0,0
5393,0,0,0,1,0,0,0
5394,0,0,1,1,0,1,0
5395,1,1,0,0,0,0,0
5396,1,1,1,1,0,0,0
5397,1,1,0,1,0,0,0
5398,0,0,0,0,0,0,0
5399,1,1,1,1,0,0,0
5400,1,1,0,1,0,0,0
5401,1,2,1,1,0,0,1
5402,1,1,0,0,1,0,0
5403,0,0,1,0,0,0,0
5404,1,1,1,0,0,0,1
5405,0,0,1,1,1,1,1
5406,1,1,1,1,0,0,0
5407,0,0,0,0,1,0,0
5408,1,1,0,0,1,0,0
5409,0,0,0,0,1,0,0
5410,1,1,1,0,0,0,0
5411,0,0,0,1,0,0,1
5412,1,1,1,0,0,0,1
5413,1,1,1,0,0,1,0
5414,0,0,1,0,0,0,1
5415,1,1,0,1,0,0,1
5416,0,0,1,0,0,0,1
5417,1,1,1,1,1,0,0
5418,0,0,1,0,1,0,1
5419,0,0,1,0,1,1,0
5420,1,1,0,0,0,0,0
5421,0,0,0,1,0,0,0
5422,1,1,0,0,0,0,0
5423,1,1,0,1,1,0,1
5424,1,1,0,0,1,0,0
5425,1,1,0,0,1,0,1
5426,1,1,1,0,0,0,0
5427,1,1,1,1,0,0,0
5428,0,0,0,0,0,0,0
5429,1,1,0,1,0,0,1
5430,0,1,0,0,0,0,1
5431,0,0,1,0,0,0,0
5432,1,1,1,0,0,0,1
5433,1,1,1,0,0,1,1
5434,1,1,1,0,0,0,0
5435,1,1,1,0,1,0,0
5436,0,0,0,0,0,0,1
5437,0,0,0,0,0,0,1
5438,0,0,0,1,1,0,1
5439,1,1,0,0,0,0,1
5440,0,1,0,0,0,0,1
5441,0,0,0,0,0,1,0
5442,1,0,1,0,0,0,1
5443,1,1,1,0,1,0,0
5444,1,1,1,1,0,0,0
5445,1,1,1,0,0,0,1
5446,0,0,0,1,0,0,0
5447,1,1,1,0,0,0,0
5448,1,0,1,1,1,0,1
5449,1,1,0,0,1,0,1
5450,0,0,0,0,0,1,1
5451,1,1,1,0,0,1,1
5452,0,1,1,1,1,0,1
5453,0,0,0,0,0,0,1
5454,2,1,1,0,0,0,0
5455,0,0,0,1,0,0,0
5456,1,1,1,1,1,0,0
5457,0,0,1,1,0,0,0
5458,1,1,1,1,1,0,0
5459,1,1,1,1,0,0,0
5460,1,1,0,1,0,0,0
5461,1,1,1,0,0,0,0
5462,0,0,1,0,0,0,1
5463,0,0,0,0,1,0,0
5464,1,1,1,0,0,0,0
5465,1,1,1,1,0,0,0
5466,1,1,1,1,1,0,0
5467,0,0,1,0,0,0,1
5468,1,1,0,1,0,0,0
5469,1,1,0,0,0,0,0
5470,1,1,1,0,1,1,0
5471,1,1,0,0,1,0,1
5472,0,0,0,0,0,0,0
5473,1,1,1,0,1,0,0
5474,1,1,1,0,1,1,0
5475,1,1,1,0,1,0,0
5476,2,1,1,0,0,0,0
5477,0,0,1,0,1,1,1
5478,0,0,1,0,0,0,1
5479,1,1,1,0,0,0,1
5480,1,1,1,0,0,0,0
5481,0,0,0,1,1,0,0
5482,0,0,1,0,0,0,1
5483,1,0,1,0,0,0,1
5484,1,1,1,0,1,0,0
5485,0,0,0,0,0,0,1
5486,0,0,1,0,0,0,0
5487,1,0,1,0,0,0,1
5488,1,1,1,1,0,0,0
5489,1,0,1,0,1,0,1
5490,1,1,1,0,1,0,1
5491,1,1,1,1,0,0,0
5492,0,1,0,1,1,0,0
5493,0,0,0,1,1,0,0
5494,0,0,0,0,0,1,1
5495,0,0,0,1,0,0,0
5496,1,1,1,1,0,0,0
5497,0,0,0,0,1,1,0
5498,1,1,1,1,1,0,0
5499,1,0,0,1,1,1,1
5500,1,1,1,1,0,0,0
5501,0,0,0,0,1,0,1
5502,0,1,0,0,1,0,1
5503,1,1,1,0,0,0,0
5504,0,1,1,0,0,0,1
5505,0,0,0,0,0,0,1
5506,1,1,1,0,0,1,0
5507,0,0,1,0,1,0,0
5508,1,0,0,0,0,0,0
5509,1,1,1,0,0,0,1
5510,1,0,1,0,0,0,1
5511,1,1,1,0,0,0,0
5512,0,0,0,0,0,0,1
5513,1,1,1,0,0,0,0
5514,0,1,1,0,0,0,1
5515,0,0,1,0,1,0,0
5516,1,1,1,0,0,0,0
5517,1,1,0,0,0,0,1
5518,0,0,1,1,0,1,1
5519,1,1,0,0,0,0,0
5520,0,0,0,0,1,0,1
5521,1,1,2,2,0,0,0
5522,1,1,0,0,0,0,0
5523,1,1,0,0,0,0,1
5524,1,1,0,0,0,0,0
5525,1,1,1,0,0,0,0
5526,1,1,1,1,0,0,0
5527,0,0,0,0,1,0,0
5528,0,0,1,0,0,0,0
5529,0,1,0,0,0,0,1
5530,1,1,0,0,1,0,0
5531,0,0,0,1,1,0,1
5532,1,0,0,1,0,0,0
5533,0,0,1,0,0,0,0
5534,1,1,1,0,0,0,1
5535,0,0,0,1,0,0,0
5536,0,1,1,0,0,0,1
5537,1,1,1,0,0,0,0
5538,1,0,1,1,0,0,0
5539,0,0,0,0,0,0,1
5540,1,1,1,1,0,0,0
5541,1,1,1,1,0,0,0
5542,0,0,1,0,0,0,1
5543,1,1,0,1,0,0,0
5544,1,0,0,0,0,1,1
5545,1,0,0,0,1,0,1
5546,0,0,0,0,1,0,0
5547,0,0,0,1,0,0,1
5548,1,1,0,0,1,1,0
5549,0,0,0,0,0,1,1
5550,0,0,0,0,0,0,1
5551,0,0,0,0,0,0,1
5552,1,1,1,0,0,0,0
5553,0,0,0,0,0,1,1
5554,1,0,0,0,0,0,1
5555,0,0,0,1,1,1,0
5556,1,1,1,0,0,0,0
5557,1,1,0,1,1,1,0
5558,0,0,0,1,0,0,0
5559,1,0,0,1,0,0,1
5560,0,0,0,1,0,0,0
5561,1,1,1,0,0,0,0
5562,1,0,1,1,0,0,1
5563,1,1,1,0,1,0,1
5564,1,1,1,1,0,0,0
5565,0,0,0,0,0,0,1
5566,1,1,0,1,0,0,1
5567,1,1,1,1,0,0,1
5568,1,1,1,0,0,0,0
5569,1,1,0,0,0,0,1
5570,1,1,1,1,0,0,0
5571,0,1,0,0,0,0,0
5572,1,1,1,1,0,0,1
5573,1,1,1,1,0,0,0
5574,1,1,0,0,1,0,1
5575,1,1,0,1,0,0,1
5576,1,1,0,0,1,0,1
5577,1,1,1,1,1,1,0
5578,0,0,1,1,0,1,1
5579,0,0,0,1,0,1,0
5580,1,0,1,0,0,0,1
5581,0,0,0,1,0,0,0
5582,0,0,0,1,0,1,1
5583,1,1,0,1,0,0,0
5584,1,1,0,0,0,0,1
5585,1,1,1,0,0,0,0
5586,0,0,1,1,0,0,0
5587,1,1,0,0,0,0,1
5588,1,1,1,0,0,0,0
5589,0,0,0,0,0,0,1
5590,1,1,0,1,0,0,0
5591,1,1,1,1,0,0,0
5592,1,1,1,0,0,0,1
5593,0,1,0,1,0,0,1
5594,1,1,1,0,0,0,1
5595,1,1,0,0,0,0,0
5596,1,0,0,0,0,0,1
5597,1,1,1,1,0,0,0
5598,0,0,1,1,0,0,1
5599,1,1,1,1,1,0,0
5600,1,1,0,1,0,0,1
5601,1,1,1,1,1,0,0
5602,1,1,0,0,1,0,1
5603,0,0,1,0,0,0,0
5604,0,0,1,1,0,0,0
5605,1,1,1,1,0,0,0
5606,0,0,0,0,1,0,1
5607,1,1,1,0,0,0,0
5608,0,0,0,0,0,0,0
5609,0,0,1,1,1,0,0
5610,0,0,0,1,0,0,0
5611,1,1,1,0,1,0,0
5612,1,0,0,0,1,0,1
5613,1,1,0,0,1,0,0
5614,0,0,1,0,0,0,0
5615,0,1,1,0,0,0,1
5616,1,1,0,1,0,0,0
5617,0,0,0,0,1,0,1
5618,0,0,1,1,0,0,0
5619,1,1,0,0,0,0,0
5620,0,0,0,0,0,0,1
5621,1,1,1,0,0,0,0
5622,1,1,0,1,0,0,0
5623,1,1,1,0,0,0,0
5624,1,0,1,1,0,0,1
5625,0,0,0,0,1,0,1
5626,1,1,1,0,0,0,0
5627,1,1,1,0,0,0,0
5628,1,1,0,0,0,1,0
5629,1,1,0,1,0,0,1
5630,1,1,1,0,0,0,1
5631,0,0,0,0,0,0,0
5632,1,1,0,0,0,0,0
5633,0,0,1,0,1,0,1
5634,1,1,0,0,0,0,1
5635,2,1,0,0,0,0,0
5636,1,1,1,0,1,0,0
5637,1,1,0,1,0,0,0
5638,1,1,1,0,0,0,0
5639,1,1,0,0,0,0,0
5640,1,1,0,0,0,0,1
5641,1,1,1,1,1,0,0
5642,1,1,1,0,1,0,0
5643,1,1,0,0,0,0,1
5644,1,1,1,0,1,0,1
5645,0,0,0,1,1,0,0
5646,1,0,1,1,0,0,0
5647,1,1,0,0,1,0,1
5648,1,0,1,0,0,0,1
5649,0,0,0,0,0,1,0
5650,0,1,0,0,0,1,0
5651,1,1,1,0,0,0,0
5652,0,0,1,0,1,0,1
5653,0,0,1,0,0,0,1
5654,0,0,0,0,0,0,0
5655,1,1,0,0,0,0,1
5656,1,1,1,1,1,0,0
5657,1,1,0,0,0,0,1
5658,1,1,1,0,0,0,1
5659,1,1,0,1,1,0,0
5660,1,1,1,0,0,0,1
5661,1,2,1,0,0,0,0
5662,1,1,1,0,1,1,0
5663,1,1,1,1,0,0,0
5664,0,0,1,0,0,0,1
5665,1,1,2,1,0,0,1
5666,1,1,1,1,0,0,0
5667,1,1,0,0,0,1,1
5668,1,1,0,0,0,0,1
5669,0,0,0,0,1,0,0
5670,1,1,1,1,0,1,0
5671,0,0,0,1,0,0,0
5672,1,1,1,0,0,0,0
5673,0,0,0,0,1,0,1
5674,0,0,0,1,0,0,1
5675,1,1,0,0,0,0,0
5676,1,1,1,0,0,1,0
5677,1,1,1,0,0,0,0
5678,1,1,1,1,0,1,0
5679,0,0,1,0,0,0,1
5680,1,1,1,0,0,0,0
5681,1,1,0,1,0,0,1
5682,1,1,0,1,0,0,1
5683,1,0,1,1,0,0,0
5684,0,0,0,1,0,0,1
5685,0,0,1,0,0,1,1
5686,1,1,0,0,1,0,0
5687,1,1,0,0,0,0,1
5688,1,1,1,1,0,0,0
5689,0,0,1,1,0,0,1
5690,0,0,0,1,0,0,1
5691,1,1,1,1,1,0,1
5692,1,1,1,1,0,1,0
5693,1,1,0,0,1,0,1
5694,1,1,0,0,0,1,1
5695,1,1,1,0,0,0,0
5696,1,1,1,0,0,0,0
5697,1,1,1,0,1,0,1
5698,1,0,0,0,0,0,0
5699,1,1,1,0,0,0,0
5700,0,0,1,0,0,0,0
5701,0,0,0,0,0,0,0
5702,1,1,1,0,0,0,1
5703,1,1,0,0,1,0,0
5704,1,1,1,0,0,0,0
5705,0,0,1,0,1,0,0
5706,1,1,0,1,0,0,1
5707,1,1,0,0,0,0,1
5708,0,0,1,0,0,0,1
5709,1,1,1,1,0,1,0
5710,0,0,0,0,0,0,1
5711,0,0,1,0,0,0,1
5712,1,1,0,0,1,0,0
5713,0,0,1,0,1,0,0
5714,1,1,0,1,0,0,1
5715,1,1,1,1,0,0,0
5716,1,1,1,0,0,0,1
5717,0,0,0,0,0,0,1
5718,1,1,1,1,0,1,0
5719,0,0,1,0,0,0,1
5720,1,1,1,1,0,0,0
5721,1,1,1,1,1,0,0
5722,1,1,1,0,1,1,0
5723,1,1,1,0,0,1,0
5724,1,1,0,0,1,0,1
5725,1,1,0,0,1,0,1
5726,0,0,0,0,1,1,0
5727,1,1,0,0,0,0,0
5728,1,1,0,0,0,0,1
5729,1,1,1,1,0,0,0
5730,1,1,1,0,1,1,0
5731,1,1,1,1,0,0,1
5732,0,1,0,0,1,0,1
5733,0,0,1,0,1,0,0
5734,0,0,0,0,0,1,0
5735,1,1,1,1,0,0,0
5736,0,0,1,0,0,1,0
5737,1,1,1,0,0,0,0
5738,2,1,0,0,0,0,0
5739,0,0,0,1,1,0,0
5740,1,1,0,1,0,0,0
5741,0,0,1,0,0,0,0
5742,1,1,0,0,1,0,1
5743,1,1,1,0,1,1,0
5744,1,1,1,0,0,1,0
5745,1,1,0,0,0,1,1
5746,1,1,1,0,1,0,1
5747,1,1,0,0,1,0,1
5748,0,0,0,0,0,0,1
5749,1,1,0,0,0,0,1
5750,1,1,0,0,0,0,1
5751,1,0,1,0,0,0,1
5752,1,1,1,0,0,0,0
5753,1,1,1,0,0,0,0
5754,1,1,1,1,0,0,0
5755,1,1,1,0,1,1,0
5756,1,1,1,0,0,0,0
5757,0,0,0,0,0,0,0
5758,1,1,1,0,0,0,0
5759,1,1,0,1,1,0,0
5760,1,0,1,1,0,0,1
5761,1,1,1,0,0,0,1
5762,0,0,0,1,0,0,0
5763,0,0,0,1,1,0,1
5764,2,1,0,0,0,0,0
5765,0,0,1,0,0,0,0
5766,0,1,1,0,0,1,0
5767,1,1,1,0,0,0,0
5768,0,0,0,1,0,0,1
5769,1,1,2,0,0,0,0
5770,1,1,1,0,1,0,0
5771,1,1,0,0,1,0,0
