,San Andreas (Carrizo) rev,San Andreas (Cholame) rev,San Andreas (Mojave S),San Andreas (Coachella) rev,San Jacinto (Anza) rev,Garlock (West),0
5767,1,0,0,0,0,0,1
5768,1,1,0,0,1,0,0
5769,0,1,1,1,0,0,0
5770,1,0,1,1,0,0,1
5771,0,0,1,0,0,0,1
5772,1,1,0,0,0,0,0
5773,1,1,0,1,0,1,0
5774,1,1,0,0,0,1,0
5775,0,0,1,0,0,1,0
5776,1,0,1,1,0,0,0
5777,0,0,0,0,1,0,1
5778,0,0,1,1,1,1,0
5779,1,1,1,0,0,0,1
5780,1,1,1,1,0,0,0
5781,1,1,0,0,0,0,1
5782,1,1,1,0,1,0,0
5783,1,1,1,1,1,1,0
5784,0,1,0,0,0,0,0
5785,1,1,1,1,0,0,0
5786,1,1,1,0,0,0,0
5787,1,1,0,0,1,0,0
5788,1,1,0,0,0,0,1
5789,1,1,1,0,1,0,0
5790,1,1,0,0,0,0,1
5791,0,0,0,0,0,0,1
5792,1,1,1,0,0,1,0
5793,2,1,1,0,0,0,0
5794,1,1,1,0,0,0,0
5795,1,1,0,1,0,0,0
5796,1,0,0,1,0,0,1
5797,0,1,0,0,1,0,0
5798,1,1,0,0,0,0,1
5799,1,1,0,0,0,0,1
5800,1,1,1,0,0,0,0
5801,1,1,1,0,0,0,0
5802,0,1,0,0,0,0,0
5803,1,1,1,0,0,0,0
5804,1,1,1,1,0,0,0
5805,0,0,1,0,1,1,0
5806,2,1,1,0,0,0,0
5807,0,0,0,1,0,1,0
5808,1,1,0,0,0,0,0
5809,0,0,0,0,0,0,1
5810,0,0,0,0,1,0,0
5811,1,1,0,0,0,0,1
5812,0,0,1,0,0,0,1
5813,1,1,1,0,0,0,0
5814,2,1,1,0,0,0,0
5815,0,0,1,1,1,0,0
5816,1,1,1,0,0,1,1
5817,0,0,0,0,0,0,1
5818,1,1,1,1,0,0,0
5819,0,0,0,0,0,0,1
5820,1,1,1,0,0,0,0
5821,0,0,0,0,1,0,0
5822,1,1,0,0,0,1,1
5823,1,1,1,0,1,1,0
5824,1,1,1,0,0,0,0
5825,1,1,1,0,0,0,0
5826,0,0,0,0,1,0,1
5827,1,1,0,0,1,0,1
5828,1,1,1,1,0,0,0
5829,0,0,0,0,0,0,1
5830,1,1,0,1,1,0,1
5831,0,0,1,1,1,0,1
5832,1,0,0,0,0,0,1
5833,1,1,1,1,0,0,0
5834,1,1,0,0,1,0,1
5835,0,0,0,0,1,0,1
5836,1,1,1,0,0,0,0
5837,1,0,1,0,0,0,0
5838,1,1,1,0,0,0,1
5839,1,1,1,0,0,0,0
5840,0,1,0,0,0,1,1
5841,1,1,1,0,1,0,0
5842,1,1,1,0,1,1,0
5843,0,0,1,1,1,0,0
5844,1,1,1,0,0,0,0
5845,1,1,0,0,0,1,0
5846,1,1,1,1,0,1,0
5847,1,1,1,0,0,1,0
5848,1,1,0,0,0,0,0
5849,1,0,0,0,0,0,1
5850,0,0,0,0,0,0,0
5851,1,1,0,0,0,0,0
5852,0,1,0,0,0,0,1
5853,0,0,0,1,0,0,0
5854,1,1,0,1,0,0,1
5855,1,0,1,0,0,1,1
5856,1,1,1,1,1,0,0
5857,1,1,1,0,0,0,0
5858,1,1,0,1,0,1,1
5859,0,0,1,0,0,0,0
5860,0,0,0,0,0,0,0
5861,0,0,1,1,0,0,1
5862,0,0,1,0,0,0,0
5863,1,1,1,0,0,1,1
5864,1,1,1,0,0,0,0
5865,1,1,0,0,1,0,0
5866,0,0,1,0,0,0,0
5867,0,0,0,0,0,0,0
5868,0,0,0,0,0,0,0
5869,1,1,1,0,0,0,1
5870,1,1,0,0,1,1,0
5871,1,1,0,0,0,1,1
5872,1,1,1,1,0,1,0
5873,1,1,0,0,0,0,0
5874,0,0,0,1,0,0,1
5875,0,0,1,0,0,0,1
5876,0,0,1,0,1,0,1
5877,0,0,0,0,0,0,0
5878,0,0,0,1,1,1,0
5879,1,1,1,0,1,0,0
5880,1,1,1,0,0,0,0
5881,0,0,0,0,0,0,0
5882,1,1,0,0,1,0,0
5883,1,1,1,1,0,0,0
5884,1,0,1,0,0,1,0
5885,0,0,1,1,0,0,0
5886,0,0,0,0,0,1,1
5887,0,0,1,0,0,0,0
5888,1,1,0,1,0,0,0
5889,0,0,0,0,1,1,0
5890,1,0,1,0,0,0,0
5891,1,1,1,0,0,0,0
5892,0,0,0,0,1,0,1
5893,0,0,1,0,0,0,0
5894,1,1,1,0,0,0,0
5895,1,1,0,0,0,0,0
5896,0,1,1,1,0,0,1
5897,1,1,1,0,1,0,0
5898,1,0,1,1,0,0,0
5899,1,1,1,0,0,0,0
5900,0,1,0,0,0,1,0
5901,1,1,0,1,0,0,1
5902,0,0,1,0,1,1,1
5903,1,1,0,0,0,0,0
5904,1,1,1,1,0,1,0
5905,1,1,0,0,0,0,1
5906,0,0,0,0,0,0,1
5907,0,1,0,0,1,0,0
5908,1,1,1,1,0,0,0
5909,1,1,1,1,0,0,0
5910,0,0,1,1,1,0,0
5911,1,1,0,0,0,0,0
5912,1,1,1,1,1,0,1
5913,0,0,0,0,0,0,0
5914,1,1,1,1,0,0,0
5915,1,1,1,0,0,0,0
5916,1,1,0,0,0,0,1
5917,0,0,1,0,0,0,0
5918,1,1,1,0,0,1,1
5919,0,0,1,0,0,0,1
5920,1,1,1,0,1,0,0
5921,0,0,0,0,0,0,1
5922,0,0,0,1,0,0,1
5923,0,0,1,0,0,1,1
5924,1,1,1,0,1,0,0
5925,0,0,1,0,0,0,0
5926,1,1,0,0,0,1,0
5927,1,1,0,0,1,0,0
5928,0,1,0,0,0,0,0
5929,1,1,0,1,1,0,1
5930,1,1,1,1,0,0,1
5931,1,0,0,1,0,0,1
5932,1,1,0,0,0,0,0
5933,0,0,0,1,0,0,0
5934,1,1,1,1,0,0,0
5935,0,0,0,1,0,0,0
5936,1,1,1,0,0,0,0
5937,1,0,0,0,1,0,1
5938,1,1,1,0,0,0,0
5939,1,1,0,0,0,0,1
5940,1,1,1,0,1,0,1
5941,1,1,0,0,1,0,0
5942,1,1,0,0,1,0,0
5943,1,1,1,0,0,1,0
5944,0,0,1,1,0,0,1
5945,0,0,1,0,0,0,0
5946,0,0,0,0,0,0,1
5947,0,0,0,0,0,0,1
5948,1,0,1,0,1,0,0
5949,1,1,1,1,1,0,1
5950,1,1,1,1,0,0,0
5951,1,1,1,0,0,0,0
5952,0,0,1,1,1,0,1
5953,0,0,0,1,0,0,1
5954,0,0,0,1,0,0,1
5955,1,1,1,0,0,0,0
5956,0,1,0,1,0,0,1
5957,0,1,0,1,0,0,0
5958,1,1,1,0,0,0,0
5959,0,0,1,0,0,1,1
5960,1,1,1,0,1,0,0
5961,1,1,1,0,1,0,0
5962,0,0,1,0,0,0,1
5963,1,0,0,0,0,0,1
5964,1,1,1,0,0,0,0
5965,1,1,1,1,0,0,0
5966,0,0,0,0,1,0,0
5967,1,1,1,0,0,1,0
5968,1,1,1,0,1,0,0
5969,1,2,1,0,0,0,0
5970,1,1,1,0,0,1,1
5971,0,0,0,1,0,0,1
5972,1,1,1,1,1,0,0
5973,1,0,1,0,0,0,0
5974,1,1,1,0,0,0,0
5975,1,1,0,0,1,1,0
5976,0,0,0,0,0,0,1
5977,1,1,0,0,0,0,0
5978,1,1,0,0,0,0,1
5979,0,0,0,0,1,0,0
5980,0,0,0,1,0,0,0
5981,0,1,0,1,1,0,0
5982,1,1,0,0,0,0,1
5983,0,0,0,0,0,0,1
5984,1,0,1,1,0,0,0
5985,1,1,1,1,0,1,0
5986,0,0,0,0,1,0,1
5987,1,1,0,1,0,0,0
5988,1,1,1,1,0,0,1
5989,0,0,1,0,0,1,0
5990,1,1,1,0,1,0,0
5991,0,1,0,0,0,0,0
5992,0,0,0,0,1,1,0
5993,1,1,0,1,0,1,0
5994,0,0,0,0,0,0,0
5995,0,0,0,0,0,0,1
5996,1,1,0,0,0,0,0
5997,0,0,0,0,0,1,0
5998,0,0,0,0,0,0,0
5999,1,1,0,0,0,0,1
6000,0,0,0,0,0,0,0
6001,0,0,0,0,1,0,1
6002,0,0,0,0,0,1,0
6003,1,0,1,0,0,0,0
6004,1,1,1,0,0,0,0
6005,0,0,0,0,0,0,1
6006,1,1,1,1,0,0,0
6007,0,0,0,0,0,1,1
6008,0,0,1,1,0,1,1
6009,1,1,0,1,0,0,0
6010,0,0,0,1,0,0,0
6011,1,1,0,0,0,0,1
6012,0,0,0,1,0,0,0
6013,1,0,0,0,1,0,0
6014,0,0,1,0,0,0,0
6015,1,1,0,0,1,0,0
6016,1,0,1,0,0,2,0
6017,1,0,1,1,0,0,0
6018,1,1,1,0,0,0,0
6019,0,0,1,0,0,0,1
6020,1,1,0,0,0,1,1
6021,1,0,1,0,0,0,1
6022,1,2,0,0,0,0,0
6023,1,1,1,0,0,0,0
6024,0,0,0,1,0,0,1
6025,0,0,0,0,1,0,0
6026,1,1,1,1,0,0,0
6027,0,0,0,0,0,0,0
6028,1,1,1,0,0,0,0
6029,0,0,0,1,0,0,1
6030,1,1,0,0,1,0,0
6031,1,1,1,1,0,0,0
6032,1,0,1,0,0,1,1
6033,0,0,1,0,0,0,1
6034,1,1,0,1,0,0,0
6035,1,1,1,0,0,1,1
6036,1,0,1,0,0,0,1
6037,1,1,1,0,1,0,0
6038,0,0,0,0,0,0,0
6039,1,1,1,0,0,0,0
6040,0,0,0,0,0,0,0
6041,1,1,1,0,0,0,1
6042,0,0,0,0,0,0,0
6043,0,0,1,1,0,0,0
6044,1,1,0,1,0,0,0
6045,1,1,0,0,1,0,1
6046,1,1,0,0,1,0,1
6047,1,1,0,0,0,0,0
6048,0,0,0,0,0,0,0
6049,0,0,0,0,1,0,0
6050,0,0,0,0,0,0,0
6051,1,1,1,0,0,0,1
6052,0,0,0,0,1,0,0
6053,1,1,0,1,0,0,1
6054,0,0,0,1,0,0,1
6055,1,1,0,0,0,0,0
6056,0,0,0,1,0,0,1
6057,1,0,0,1,0,0,1
6058,0,0,1,0,1,0,1
6059,1,1,1,1,0,0,0
6060,1,1,1,1,0,0,0
6061,0,0,0,0,0,0,0
6062,0,0,0,0,1,0,0
6063,1,1,1,0,0,1,0
6064,1,1,0,1,0,0,0
6065,0,0,1,1,0,1,0
6066,1,1,1,0,0,0,0
6067,1,1,1,1,1,0,0
6068,1,1,1,0,0,0,1
6069,1,0,1,1,0,0,1
6070,1,0,1,1,0,0,1
6071,1,1,0,0,0,0,1
6072,0,0,1,0,1,0,1
6073,1,1,0,0,0,0,1
6074,1,0,1,1,0,0,0
6075,1,1,1,1,0,0,0
6076,1,1,1,0,0,0,0
6077,0,0,0,1,0,0,1
6078,0,0,1,0,0,0,1
6079,0,0,1,1,1,0,0
6080,0,0,0,0,1,1,0
6081,2,1,1,0,1,0,0
6082,1,1,1,0,0,0,0
6083,0,0,0,0,0,0,0
6084,0,0,0,1,1,0,1
6085,1,1,1,0,0,0,1
6086,1,1,0,0,0,0,0
6087,1,1,1,0,0,0,0
6088,1,1,0,0,0,0,0
6089,0,0,0,1,0,1,1
6090,1,1,1,0,1,0,0
6091,0,1,0,0,1,0,0
6092,0,0,0,0,1,0,0
6093,1,1,1,0,0,0,0
6094,1,0,1,1,0,0,0
6095,1,1,1,0,0,0,0
6096,1,0,0,0,1,0,0
6097,1,1,1,0,0,0,0
6098,1,1,1,0,0,0,1
6099,0,0,1,0,0,1,0
6100,0,0,0,1,0,0,1
6101,1,1,1,0,0,1,0
6102,0,0,1,0,1,0,1
6103,0,0,0,0,1,0,0
6104,1,1,0,1,0,0,1
6105,0,0,0,1,1,0,1
6106,1,1,1,0,0,0,1
6107,0,0,0,0,0,0,1
6108,1,1,1,1,0,0,0
6109,0,0,0,0,0,0,1
6110,1,1,1,0,1,0,0
6111,1,1,1,0,0,0,0
6112,1,1,0,0,1,0,0
6113,0,0,0,1,0,0,1
6114,0,1,1,0,0,0,1
6115,1,1,0,1,0,0,0
6116,0,0,0,0,0,0,0
6117,0,1,1,0,0,1,0
6118,1,1,1,0,0,1,0
6119,0,0,0,0,1,0,1
6120,1,1,1,0,1,0,0
6121,1,0,0,0,0,0,0
6122,1,1,1,0,0,1,1
6123,1,1,0,1,0,0,0
6124,1,1,0,1,0,0,1
6125,1,0,0,0,0,0,0
6126,1,1,1,0,0,0,0
6127,0,0,0,0,1,0,0
6128,0,0,1,1,1,0,1
6129,1,1,0,1,0,0,0
6130,1,1,1,1,1,0,0
6131,0,1,0,0,0,0,1
6132,1,1,0,0,0,1,1
6133,0,0,1,1,0,0,1
6134,0,0,0,0,0,0,1
6135,1,1,1,0,1,0,0
6136,1,1,1,1,1,0,0
6137,1,1,1,1,0,1,0
6138,1,1,0,0,0,0,0
6139,1,1,1,1,0,0,0
6140,1,1,1,0,0,0,1
6141,1,1,1,0,0,0,1
6142,1,1,1,0,0,0,0
6143,1,0,1,0,0,0,1
6144,1,0,1,0,1,1,0
6145,1,1,0,1,0,0,0
6146,1,0,0,0,0,0,0
6147,1,1,1,0,0,1,0
6148,0,0,0,1,0,0,1
6149,1,1,1,0,0,1,0
6150,0,0,0,0,0,0,1
6151,1,1,1,0,1,0,0
6152,1,1,1,1,0,0,0
6153,1,1,1,0,1,0,1
6154,0,0,0,0,1,0,0
6155,1,1,1,1,0,0,0
6156,1,1,1,1,1,0,0
6157,0,0,0,1,0,0,0
6158,1,1,1,0,0,0,0
6159,1,1,0,0,0,0,0
6160,1,1,0,0,1,0,0
6161,1,1,1,0,1,0,0
6162,1,1,1,1,0,0,0
6163,2,1,0,0,0,0,0
6164,1,1,0,0,1,0,0
6165,1,1,1,0,1,0,0
6166,1,1,1,0,1,0,1
6167,1,1,0,0,1,0,0
6168,1,1,0,0,1,0,0
6169,0,0,0,0,1,0,0
6170,1,1,1,0,0,0,0
6171,0,1,1,0,1,0,1
6172,1,1,0,0,1,0,0
6173,2,1,1,0,0,0,0
6174,0,0,1,1,1,0,0
6175,1,0,1,0,0,0,1
6176,1,1,1,0,0,1,0
6177,1,0,0,1,0,0,1
6178,1,0,1,0,0,0,0
6179,0,1,0,1,0,0,0
6180,1,1,0,1,0,1,0
6181,1,1,1,1,0,1,1
6182,1,1,0,0,0,0,1
6183,0,0,0,0,0,1,1
6184,0,0,1,0,1,0,1
6185,1,1,1,0,1,0,0
6186,0,0,0,0,0,1,1
6187,1,1,1,0,1,1,0
6188,1,1,0,0,0,0,0
6189,0,0,0,0,0,0,1
6190,1,1,1,1,0,0,1
6191,1,1,1,1,0,0,0
6192,1,1,1,0,1,0,1
6193,1,1,0,0,0,0,1
6194,1,1,1,0,0,0,1
6195,2,1,1,0,1,1,0
6196,1,1,1,1,1,1,0
6197,1,1,0,1,0,0,0
6198,1,1,1,1,0,0,0
6199,1,0,0,1,0,0,0
6200,1,1,0,0,0,0,1
6201,1,1,1,0,1,0,0
6202,0,0,0,0,0,0,1
6203,0,0,0,0,0,0,0
6204,0,0,0,0,0,0,1
6205,0,0,1,0,0,0,0
6206,0,0,0,0,0,1,0
6207,1,0,1,0,0,0,0
6208,1,1,0,0,0,0,1
6209,1,0,1,1,0,1,1
6210,0,0,0,0,1,0,0
6211,1,1,0,0,0,0,0
6212,1,1,0,1,0,0,0
6213,1,1,1,0,0,0,0
6214,1,1,1,1,0,0,0
6215,1,1,1,0,0,0,0
6216,1,1,1,0,0,0,1
6217,0,0,0,0,0,0,1
6218,1,1,0,1,0,0,1
6219,0,0,0,0,0,0,0
6220,1,0,1,1,0,0,1
6221,0,0,1,0,0,0,0
6222,2,1,1,1,0,0,1
6223,1,1,1,0,0,1,1
6224,1,1,0,1,1,0,0
6225,0,0,0,0,0,0,1
6226,1,1,0,1,0,0,0
6227,0,0,0,1,1,0,1
6228,2,1,1,0,1,0,0
6229,1,1,0,1,0,0,0
6230,1,1,0,1,0,0,1
6231,0,0,0,0,1,0,1
6232,0,0,0,0,0,0,0
6233,1,1,1,0,0,0,0
6234,1,1,1,0,1,0,0
6235,1,1,1,0,0,0,0
6236,1,1,1,0,0,0,0
6237,0,0,0,0,0,0,1
6238,1,1,0,0,1,0,0
6239,1,1,1,1,0,1,1
6240,1,0,1,1,1,0,1
6241,1,1,0,0,0,0,1
6242,1,1,1,0,1,0,0
6243,1,1,1,0,1,1,0
6244,1,1,0,1,0,0,0
6245,0,0,1,0,0,0,1
6246,1,0,0,0,0,0,1
6247,1,1,0,0,0,1,0
6248,0,0,0,1,1,1,0
6249,1,0,1,0,0,0,1
6250,0,0,0,0,0,0,1
6251,0,0,1,1,0,0,0
6252,1,1,0,0,0,0,1
6253,1,1,0,0,0,0,1
6254,0,0,0,0,0,1,1
6255,0,0,1,0,0,0,1
6256,0,0,1,1,1,0,1
6257,0,0,0,1,0,0,1
6258,1,1,1,1,0,0,0
6259,0,1,1,0,1,0,0
6260,1,1,1,0,1,0,0
6261,1,1,1,0,0,1,0
6262,1,0,1,1,1,0,1
6263,1,1,0,1,0,0,0
6264,1,1,0,0,0,0,1
6265,1,1,1,1,0,1,0
6266,1,1,1,0,0,1,1
6267,1,1,0,1,1,1,0
6268,0,0,0,0,0,0,0
6269,1,0,1,0,1,0,1
6270,1,1,1,0,1,0,0
6271,0,0,0,0,1,0,0
6272,0,0,0,0,0,0,1
6273,1,1,0,0,0,0,0
6274,0,0,0,0,1,0,0
6275,1,1,0,1,1,0,0
6276,0,0,0,0,0,0,0
6277,1,1,1,0,0,0,0
6278,1,1,1,1,0,0,0
6279,1,1,0,0,0,0,0
6280,0,0,1,0,1,0,0
6281,1,1,0,0,1,0,0
6282,0,0,1,0,0,1,1
6283,0,0,1,0,0,0,0
6284,1,1,0,0,0,1,0
6285,0,0,0,0,0,0,1
6286,0,0,0,0,0,0,1
6287,0,0,0,0,0,0,1
6288,0,1,0,1,0,0,1
6289,1,1,0,0,0,0,0
6290,1,1,0,1,0,0,1
6291,1,1,1,0,0,0,0
6292,1,1,0,0,0,0,1
6293,1,1,0,0,0,0,1
6294,1,0,1,1,0,0,0
6295,1,1,1,0,0,0,0
6296,0,0,0,0,0,0,0
6297,1,1,0,0,0,1,0
6298,1,1,0,1,0,0,0
6299,0,0,0,0,0,0,0
6300,0,0,1,1,0,0,0
6301,1,1,0,1,1,0,0
6302,1,1,0,1,1,0,0
6303,1,1,0,0,1,0,0
6304,1,1,1,0,0,0,0
6305,0,0,1,0,0,0,0
6306,0,0,1,0,0,1,1
6307,1,0,1,1,0,0,0
6308,1,1,1,1,0,0,0
6309,1,1,1,1,0,0,0
6310,0,1,0,0,1,0,1
6311,1,1,1,1,1,0,0
6312,1,1,1,1,0,0,0
6313,0,0,0,0,0,0,0
6314,0,0,1,1,0,1,1
6315,1,1,0,0,0,0,1
6316,1,1,1,0,0,0,0
6317,0,0,0,0,0,1,0
6318,1,1,1,1,0,0,1
6319,1,1,0,0,0,1,1
6320,1,1,1,0,0,0,1
6321,1,1,1,0,0,0,0
6322,1,1,1,0,0,0,0
6323,0,0,1,0,0,0,1
6324,1,1,0,0,0,0,1
6325,0,0,0,0,0,0,0
6326,1,1,1,0,0,0,1
6327,0,0,0,0,0,0,1
6328,1,1,0,1,0,0,0
6329,1,1,1,0,0,0,1
6330,0,0,1,1,1,0,1
6331,0,0,1,1,0,0,0
6332,0,0,0,0,0,0,0
6333,1,1,1,0,0,1,0
6334,1,1,0,0,0,1,1
6335,1,1,0,0,0,0,0
6336,0,0,0,0,0,0,1
6337,1,1,0,1,0,0,0
6338,1,1,0,1,0,0,0
6339,0,1,1,0,0,0,0
6340,1,0,0,0,0,0,0
6341,0,0,1,0,0,0,0
6342,0,0,0,1,0,0,1
6343,0,0,0,0,1,0,0
6344,1,1,1,0,0,0,0
6345,1,1,1,0,0,0,0
6346,1,1,1,0,0,0,0
6347,2,1,1,0,0,0,0
6348,0,0,1,0,0,0,1
6349,1,1,1,0,0,0,1
6350,1,1,0,1,0,0,0
6351,1,0,0,1,0,0,1
6352,0,1,0,0,0,0,0
6353,0,0,1,0,0,0,0
6354,0,0,0,0,1,0,0
6355,0,0,0,1,1,0,1
6356,1,1,1,0,0,0,0
6357,1,1,0,0,0,0,0
6358,0,0,0,0,0,0,0
6359,1,1,1,1,0,0,1
6360,0,0,0,1,1,0,1
6361,1,1,1,0,0,0,0
6362,0,0,0,0,1,1,1
6363,1,1,0,1,0,0,1
6364,0,0,0,1,1,1,0
6365,1,0,1,0,1,0,1
6366,0,0,0,0,0,0,0
6367,1,1,1,1,0,1,0
6368,0,0,1,0,0,0,0
6369,1,1,0,0,1,0,0
6370,0,0,0,1,1,0,1
6371,1,1,0,0,0,1,1
6372,0,0,1,0,1,0,0
6373,1,1,0,1,0,0,0
6374,0,0,1,0,0,0,0
6375,1,1,1,0,0,1,0
6376,1,1,1,0,0,0,0
6377,1,0,1,0,0,0,1
6378,0,0,0,1,0,0,1
6379,1,1,1,0,0,0,1
6380,1,1,0,0,0,0,0
6381,0,0,1,1,0,0,0
6382,1,1,0,0,0,1,0
6383,0,0,0,0,0,0,1
6384,1,1,1,1,0,0,1
6385,0,0,0,0,0,0,0
6386,0,0,0,1,0,0,1
6387,0,0,0,0,0,0,1
6388,0,0,1,0,1,1,1
6389,1,1,1,0,0,1,0
6390,1,1,0,1,0,0,0
6391,0,0,0,1,0,0,1
6392,1,1,1,0,1,0,0
6393,1,1,0,1,0,0,0
6394,1,1,0,1,0,0,1
6395,1,1,0,0,0,0,1
6396,1,1,1,1,0,0,1
6397,0,0,0,0,0,0,1
6398,0,0,0,1,0,0,1
6399,1,1,1,0,0,0,1
6400,1,1,0,0,0,1,1
6401,1,1,1,0,0,0,1
6402,0,0,0,1,0,0,1
6403,1,1,1,1,0,0,0
6404,1,1,1,1,0,0,0
6405,1,1,0,0,0,0,1
6406,1,1,0,1,0,0,1
6407,1,1,0,0,0,0,0
6408,0,0,0,0,1,0,1
6409,1,1,0,0,0,0,0
6410,1,1,1,0,0,0,0
6411,1,1,0,0,0,0,1
6412,1,1,1,0,0,1,0
6413,1,1,1,0,1,0,1
6414,1,1,0,0,1,0,0
6415,1,1,1,0,1,0,0
6416,1,1,1,0,0,0,0
6417,1,1,1,0,0,0,1
6418,0,0,0,0,1,0,1
6419,0,0,1,0,1,0,0
6420,1,1,0,1,0,0,1
6421,0,0,0,0,0,0,1
6422,0,0,0,0,0,0,1
6423,1,1,0,0,0,0,0
6424,0,0,0,0,1,1,0
6425,1,1,1,0,0,1,0
6426,1,0,1,0,0,0,1
6427,0,0,1,0,0,0,1
6428,1,1,1,1,0,1,0
6429,0,0,0,0,0,0,1
6430,0,0,1,0,0,0,0
6431,1,1,0,1,0,0,0
6432,1,1,1,1,0,0,0
6433,0,0,0,0,1,0,1
6434,0,0,0,0,1,0,1
6435,1,1,0,0,0,0,1
6436,1,1,0,1,0,0,0
6437,1,0,1,1,0,0,0
6438,0,0,0,0,0,0,1
6439,0,0,1,0,0,0,1
6440,1,1,1,0,0,0,1
6441,1,1,1,0,0,0,0
6442,0,0,0,0,0,0,1
6443,0,0,1,0,0,0,0
6444,0,0,0,0,1,0,1
6445,1,1,1,0,0,0,0
6446,1,1,1,1,0,0,0
6447,0,0,0,1,0,0,1
6448,0,0,1,0,1,0,0
6449,1,1,1,0,0,0,1
6450,1,1,1,1,0,0,0
6451,1,0,1,0,0,0,0
6452,0,0,1,0,0,0,1
6453,1,1,1,0,1,0,0
6454,1,1,1,0,0,0,0
6455,1,1,0,0,0,0,0
6456,0,0,0,0,1,0,0
6457,1,1,1,1,0,0,0
6458,1,1,1,1,0,0,0
6459,1,1,1,0,0,0,0
6460,0,0,0,1,0,0,0
6461,1,1,1,0,0,0,1
6462,0,0,0,0,0,0,0
6463,1,1,1,0,0,0,0
6464,0,0,1,1,1,0,0
6465,1,1,1,0,1,0,0
6466,1,1,0,0,1,0,1
6467,0,0,0,0,0,0,1
6468,0,0,0,0,0,0,1
6469,0,0,0,0,0,0,0
6470,2,1,0,1,0,0,0
6471,0,0,0,0,0,0,0
6472,1,1,1,1,0,0,1
6473,0,1,1,1,0,0,0
6474,1,0,1,0,0,0,1
6475,1,1,1,0,0,1,1
6476,1,0,1,0,1,1,0
6477,0,1,1,1,0,0,0
6478,0,1,1,0,0,0,1
6479,0,0,0,0,1,0,1
6480,0,0,0,1,1,0,1
6481,1,1,1,0,0,0,0
6482,1,1,1,1,0,0,1
6483,1,1,1,0,1,0,1
6484,1,1,0,0,0,0,1
6485,0,0,0,1,1,0,1
6486,1,1,0,1,0,0,0
6487,0,0,1,0,0,0,0
6488,1,1,1,0,0,0,0
6489,1,1,0,0,0,1,0
6490,0,0,1,0,1,0,0
6491,0,0,0,1,0,0,0
6492,1,1,0,0,0,0,1
6493,1,0,0,0,1,0,1
6494,1,1,1,0,0,0,0
6495,1,1,1,0,0,0,0
6496,0,0,1,1,0,0,0
6497,1,1,1,1,0,0,0
6498,1,1,1,0,1,0,0
6499,0,0,0,0,1,0,0
6500,1,1,0,0,0,0,0
6501,0,1,0,0,0,1,0
6502,1,1,0,0,0,1,0
6503,0,0,0,0,1,0,0
6504,0,0,1,0,0,0,0
6505,1,1,0,1,1,0,1
6506,1,1,0,1,1,0,0
6507,1,1,1,0,1,0,1
6508,1,1,1,0,0,0,1
6509,1,1,1,0,1,0,0
6510,1,1,0,1,0,0,0
6511,2,1,1,0,0,0,1
6512,0,0,0,0,1,0,1
6513,0,0,0,1,0,0,1
6514,0,0,1,1,0,0,0
6515,1,1,1,0,0,1,0
6516,1,1,1,0,1,0,0
6517,1,1,1,0,0,0,0
6518,1,1,1,0,0,0,0
6519,0,0,0,1,0,0,0
6520,1,1,0,1,0,0,1
6521,1,0,1,1,0,0,1
6522,1,1,1,0,1,0,0
6523,0,0,0,1,0,0,1
6524,1,1,1,1,0,0,0
6525,1,2,1,0,0,0,1
6526,0,0,0,0,1,0,1
6527,0,0,0,0,0,0,1
6528,0,0,1,1,0,1,1
6529,1,1,0,1,0,0,0
6530,1,1,1,1,0,0,0
6531,0,0,0,1,0,0,1
6532,1,1,0,1,1,0,0
6533,1,1,0,0,1,0,0
6534,0,0,1,0,0,0,0
6535,0,0,1,0,1,0,0
6536,0,0,1,0,0,0,1
6537,1,1,1,0,0,0,0
6538,1,1,1,1,0,0,0
6539,0,1,0,0,0,0,1
6540,1,1,0,1,0,1,0
6541,0,0,0,1,0,0,0
6542,0,0,1,0,1,0,1
6543,1,0,0,0,1,0,1
6544,0,0,0,0,1,0,0
6545,2,0,1,0,0,0,1
6546,1,1,1,1,0,0,0
6547,0,0,1,1,1,0,0
6548,1,1,1,1,0,0,1
6549,0,0,0,0,1,0,0
6550,1,1,1,0,0,0,1
6551,0,0,0,0,0,0,1
6552,0,0,0,0,0,0,1
6553,0,0,0,0,0,0,1
6554,1,1,0,0,0,1,0
6555,1,1,1,1,0,0,1
6556,1,1,1,0,0,0,0
6557,1,1,0,0,0,0,0
6558,1,1,1,1,0,1,1
6559,1,1,0,1,0,0,1
6560,1,1,1,0,0,1,0
6561,1,1,1,1,0,0,0
6562,1,0,1,0,1,0,0
6563,1,1,0,1,0,0,1
6564,1,1,0,0,0,0,0
6565,1,1,1,1,1,1,0
6566,1,1,1,0,0,0,0
6567,0,0,0,0,0,0,1
6568,1,1,0,0,1,1,0
6569,1,0,0,0,0,1,1
6570,1,1,1,1,0,0,0
6571,0,0,0,1,1,0,1
6572,0,0,0,0,0,0,1
6573,1,1,1,0,0,0,0
6574,1,1,1,0,0,0,0
6575,0,0,0,0,1,0,1
6576,1,1,0,0,0,0,1
6577,0,0,0,1,0,0,0
6578,1,0,1,0,1,1,1
6579,0,0,1,0,1,1,1
6580,0,0,0,0,0,0,0
6581,1,1,1,0,0,1,1
6582,0,0,1,0,0,0,0
6583,1,1,1,1,0,1,0
6584,1,1,1,1,0,0,0
